Year,Month,LSOA_name,LSOA_code,Total_crimes
2018,7,South Ribble,E01025447,1
2018,7,South Ribble,E01025448,1
2018,7,South Ribble,E01025449,1
2018,7,South Ribble,E01025450,1
2018,7,South Ribble,E01025451,1
2018,7,South Ribble,E01025452,1
2018,7,South Ribble,E01025453,1
2018,7,South Ribble,E01025454,1
2018,7,South Ribble,E01025455,1
2018,7,South Ribble,E01025456,1
2018,7,South Ribble,E01025457,1
2018,7,South Ribble,E01025458,1
2018,7,South Ribble,E01025459,1
2018,7,South Ribble,E01025460,1
2018,7,South Ribble,E01025461,1
2018,7,South Ribble,E01025462,1
2018,7,South Ribble,E01025463,1
2018,7,South Ribble,E01025464,1
2018,7,South Ribble,E01025465,1
2018,7,South Ribble,E01025466,1
2018,7,South Ribble,E01025467,1
2018,7,South Ribble,E01032928,1
2018,7,South Ribble,E01032929,1
2018,7,St. Helens,E01006886,1
2018,7,Stockport,E01005800,1
2018,7,Stockport,E01005905,1
2018,7,Tameside,E01006050,1
2018,7,Three Rivers,E01023837,1
2018,7,Warrington,E01012567,1
2018,7,West Lancashire,E01025468,1
2018,7,West Lancashire,E01025469,1
2018,7,West Lancashire,E01025470,1
2018,7,West Lancashire,E01025471,1
2018,7,West Lancashire,E01025472,1
2018,7,West Lancashire,E01025473,1
2018,7,West Lancashire,E01025474,1
2018,7,West Lancashire,E01025475,1
2018,7,West Lancashire,E01025476,1
2018,7,West Lancashire,E01025477,1
2018,7,West Lancashire,E01025478,1
2018,7,West Lancashire,E01025479,1
2018,7,West Lancashire,E01025480,1
2018,7,West Lancashire,E01025481,1
2018,7,West Lancashire,E01025482,1
2018,7,West Lancashire,E01025483,1
2018,7,West Lancashire,E01025484,1
2018,7,West Lancashire,E01025485,1
2018,7,West Lancashire,E01025486,1
2018,7,West Lancashire,E01025487,1
2018,7,West Lancashire,E01025488,1
2018,7,West Lancashire,E01025489,1
2018,7,West Lancashire,E01025490,1
2018,7,West Lancashire,E01025491,1
2018,7,West Lancashire,E01025492,1
2018,7,West Lancashire,E01025493,1
2018,7,West Lancashire,E01025494,1
2018,7,West Lancashire,E01025495,1
2018,7,West Lancashire,E01025496,1
2018,7,West Lancashire,E01025497,1
2018,7,West Lancashire,E01025498,1
2018,7,West Lancashire,E01025499,1
2018,7,West Lancashire,E01025500,1
2018,7,West Lancashire,E01025501,1
2018,7,West Lancashire,E01025503,1
2018,7,West Lancashire,E01025504,1
2018,7,West Lancashire,E01025505,1
2018,7,West Lancashire,E01025506,1
2018,7,West Lancashire,E01025507,1
2018,7,West Lancashire,E01025508,1
2018,7,West Lancashire,E01025509,1
2018,7,West Lancashire,E01025510,1
2018,7,West Lancashire,E01025511,1
2018,7,West Lancashire,E01025512,1
2018,7,West Lancashire,E01025513,1
2018,7,West Lancashire,E01025514,1
2018,7,West Lancashire,E01025515,1
2018,7,West Lancashire,E01025516,1
2018,7,West Lancashire,E01025517,1
2018,7,West Lancashire,E01025518,1
2018,7,West Lancashire,E01025519,1
2018,7,West Lancashire,E01025520,1
2018,7,West Lancashire,E01025521,1
2018,7,West Lancashire,E01025522,1
2018,7,West Lancashire,E01025523,1
2018,7,West Lancashire,E01025524,1
2018,7,West Lancashire,E01025525,1
2018,7,West Lancashire,E01025526,1
2018,7,West Lancashire,E01025527,1
2018,7,West Lancashire,E01025528,1
2018,7,West Lancashire,E01025529,1
2018,7,West Lancashire,E01025530,1
2018,7,West Lancashire,E01025531,1
2018,7,West Lancashire,E01025532,1
2018,7,West Lancashire,E01025533,1
2018,7,West Lancashire,E01025534,1
2018,7,West Lancashire,E01025535,1
2018,7,West Lancashire,E01025536,1
2018,7,West Lancashire,E01025537,1
2018,7,West Lancashire,E01025538,1
2018,7,West Lancashire,E01025539,1
2018,7,West Lancashire,E01025540,1
2018,7,Westminster,E01004731,1
2018,7,Wigan,E01006300,1
2018,7,Wigan,E01006314,1
2018,7,Wigan,E01006317,1
2018,7,Wigan,E01006321,1
2018,7,Wigan,E01006365,1
2018,7,Woking,E01030957,1
2018,7,Wyre,E01025541,1
2018,7,Wyre,E01025542,1
2018,7,Wyre,E01025543,1
2018,7,Wyre,E01025544,1
2018,7,Wyre,E01025545,1
2018,7,Wyre,E01025546,1
2018,7,Wyre,E01025547,1
2018,7,Wyre,E01025548,1
2018,7,Wyre,E01025549,1
2018,7,Wyre,E01025550,1
2018,7,Wyre,E01025551,1
2018,7,Wyre,E01025552,1
2018,7,Wyre,E01025553,1
2018,7,Wyre,E01025554,1
2018,7,Wyre,E01025555,1
2018,7,Wyre,E01025556,1
2018,7,Wyre,E01025557,1
2018,7,Wyre,E01025558,1
2018,7,Wyre,E01025559,1
2018,7,Wyre,E01025560,1
2018,7,Wyre,E01025561,1
2018,7,Wyre,E01025562,1
2018,7,Wyre,E01025563,1
2018,7,Wyre,E01025564,1
2018,7,Wyre,E01025565,1
2018,7,Wyre,E01025566,1
2018,7,Wyre,E01025567,1
2018,7,Wyre,E01025568,1
2018,7,Wyre,E01025569,1
2018,7,Wyre,E01025570,1
2018,7,Wyre,E01025571,1
2018,7,Wyre,E01025572,1
2018,7,Wyre,E01025573,1
2018,7,Wyre,E01025574,1
2018,7,Wyre,E01025575,1
2018,7,Wyre,E01025576,1
2018,7,Wyre,E01025577,1
2018,7,Wyre,E01025578,1
2018,7,Wyre,E01025579,1
2018,7,Wyre,E01025580,1
2018,7,Wyre,E01025581,1
2018,7,Wyre,E01025582,1
2018,7,Wyre,E01025583,1
2018,7,Wyre,E01025584,1
2018,7,Wyre,E01025585,1
2018,7,Wyre,E01025586,1
2018,7,Wyre,E01025587,1
2018,7,Wyre,E01025588,1
2018,7,Wyre,E01025589,1
2018,7,Wyre,E01025590,1
2018,7,Wyre,E01025591,1
2018,7,Wyre,E01025592,1
2018,7,Wyre,E01025593,1
2018,7,Wyre,E01025594,1
2018,7,Wyre,E01025595,1
2018,7,Wyre,E01025596,1
2018,7,Wyre,E01025597,1
2018,7,Wyre,E01025598,1
2018,7,Wyre,E01025599,1
2018,7,Wyre,E01025600,1
2018,7,Wyre,E01025601,1
2018,7,Wyre,E01025602,1
2018,7,Wyre,E01025603,1
2018,7,Wyre,E01025604,1
2018,7,Wyre,E01025605,1
2018,7,Wyre,E01025606,1
2018,7,Wyre,E01025607,1
2018,7,Wyre,E01025608,1
2018,7,Wyre,E01025609,1
